,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,is_canceled,reservation_status,reservation_status_date,cluster,split,representation_id,method
109870,City Hotel,13,2017,April,16,16,2,0,2,2,0,BB,Other,Online TA,TA/TO,0,0,0,F,No Deposit,Transient,225.0,0,1,0,Check-Out,2017-04-18,0,val,R4_dropRedundant,kmeans
109871,City Hotel,75,2017,April,15,15,2,1,2,1,0,BB,FRA,Direct,Direct,0,0,0,D,No Deposit,Transient-Party,180.0,1,3,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109872,City Hotel,75,2017,April,15,15,2,1,2,1,0,BB,FRA,Direct,Direct,0,0,0,D,No Deposit,Transient-Party,171.0,0,3,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109873,City Hotel,42,2017,April,15,15,2,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,196.67,0,0,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109874,City Hotel,41,2017,April,15,12,2,4,3,0,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,187.0,0,0,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109875,City Hotel,51,2017,April,15,15,2,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,114.0,0,1,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109876,City Hotel,172,2017,April,15,14,2,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,112.1,0,1,0,Check-Out,2017-04-18,0,val,R4_dropRedundant,kmeans
109877,City Hotel,28,2017,April,15,13,2,3,2,1,0,BB,Other,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,206.52,0,2,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109878,City Hotel,82,2017,April,16,16,2,0,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,171.0,0,0,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109879,City Hotel,63,2017,April,15,15,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,137.33,0,1,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109880,City Hotel,49,2017,April,16,16,2,0,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,0,0,Check-Out,2017-04-18,0,val,R4_dropRedundant,kmeans
109881,City Hotel,49,2017,April,16,16,2,0,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,0,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109882,City Hotel,49,2017,April,16,16,2,0,2,0,0,SC,Other,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,0,0,Check-Out,2017-04-18,0,val,R4_dropRedundant,kmeans
109883,City Hotel,258,2017,April,15,13,2,3,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,104.4,0,1,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109884,City Hotel,258,2017,April,15,13,2,3,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,104.4,0,1,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109885,City Hotel,258,2017,April,15,13,2,3,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,104.4,0,1,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109886,City Hotel,51,2017,April,15,15,2,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,114.0,0,1,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109887,City Hotel,71,2017,April,16,17,1,0,2,2,0,BB,CHE,Direct,Direct,0,0,0,G,No Deposit,Transient,255.0,0,0,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109888,City Hotel,38,2017,April,15,15,2,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,126.67,0,3,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109889,City Hotel,36,2017,April,15,15,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,120.0,0,2,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109890,City Hotel,34,2017,April,15,14,2,2,3,1,0,BB,FRA,Direct,Direct,0,0,0,G,No Deposit,Transient,255.0,0,0,0,Check-Out,2017-04-18,0,val,R4_dropRedundant,kmeans
109891,City Hotel,161,2017,April,15,11,2,5,2,0,0,HB,BRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,119.39,0,1,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109892,City Hotel,53,2017,April,15,15,2,1,3,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,228.3,0,0,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109893,City Hotel,258,2017,April,15,13,2,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,109.8,0,1,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109894,City Hotel,67,2017,April,15,14,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,166.5,0,2,0,Check-Out,2017-04-18,0,train,R4_dropRedundant,kmeans
109895,City Hotel,146,2017,April,16,16,2,1,2,0,0,BB,Other,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,99.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109896,City Hotel,69,2017,April,15,15,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,130.5,0,0,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109897,City Hotel,309,2017,April,15,13,2,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,112.8,0,2,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109898,City Hotel,65,2017,April,15,15,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,130.5,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109899,City Hotel,35,2017,April,16,17,1,1,2,1,0,BB,Other,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,129.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109900,City Hotel,17,2017,April,15,14,2,3,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,129.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109901,City Hotel,5,2017,April,16,17,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,95.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109902,City Hotel,177,2017,April,16,17,1,1,2,0,0,SC,Other,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,99.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109903,City Hotel,84,2017,April,16,18,0,1,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,117.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109904,City Hotel,84,2017,April,16,18,0,1,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,117.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109905,City Hotel,30,2017,April,16,17,1,1,2,2,0,BB,Other,Online TA,TA/TO,0,0,0,F,No Deposit,Transient,224.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109906,City Hotel,14,2017,April,16,18,0,1,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,115.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109907,City Hotel,94,2017,April,16,17,1,1,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,126.0,0,0,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109908,City Hotel,67,2017,April,16,17,1,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,180.0,1,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109909,City Hotel,20,2017,April,16,18,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,135.0,0,0,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109910,City Hotel,140,2017,April,16,16,2,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,171.0,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109911,City Hotel,48,2017,April,16,16,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,126.0,0,0,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109912,City Hotel,62,2017,April,16,17,1,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109913,City Hotel,66,2017,April,16,16,2,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,126.0,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109914,City Hotel,83,2017,April,16,18,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109915,City Hotel,124,2017,April,15,14,2,3,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,102.6,0,1,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109916,City Hotel,0,2017,April,16,17,1,1,2,0,0,BB,PRT,Other,Direct,0,0,0,A,No Deposit,Transient,9.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109917,City Hotel,11,2017,April,15,14,2,3,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,129.0,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109918,City Hotel,68,2017,April,15,15,2,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,112.5,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109919,City Hotel,253,2017,April,16,16,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,109.8,0,1,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109920,City Hotel,10,2017,April,16,18,0,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,150.0,0,1,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109921,City Hotel,10,2017,April,16,18,0,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,150.0,0,2,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109922,City Hotel,125,2017,April,16,16,2,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,175.5,1,3,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109923,City Hotel,74,2017,April,16,18,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,171.0,0,0,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109924,City Hotel,74,2017,April,16,18,0,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient-Party,126.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109925,City Hotel,44,2017,April,16,16,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,140.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109926,City Hotel,44,2017,April,16,16,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,130.67,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109927,City Hotel,55,2017,April,15,15,2,2,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,175.5,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109928,City Hotel,104,2017,April,15,14,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,143.1,0,1,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109929,City Hotel,104,2017,April,15,14,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,143.1,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109930,City Hotel,14,2017,April,16,16,2,1,2,0,0,SC,GBR,Direct,Direct,0,0,0,A,No Deposit,Transient,115.0,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109931,City Hotel,0,2017,April,16,18,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,140.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109932,City Hotel,129,2017,April,15,12,2,5,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,170.36,0,3,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109933,City Hotel,129,2017,April,15,12,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,134.36,0,0,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109934,City Hotel,41,2017,April,16,16,2,1,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,No Deposit,Transient,230.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109935,City Hotel,41,2017,April,16,16,2,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,120.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109936,City Hotel,96,2017,April,15,11,2,6,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,187.0,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109937,City Hotel,54,2017,April,15,15,2,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,184.5,1,0,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109938,City Hotel,55,2017,April,16,17,1,1,2,0,0,SC,Other,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109939,City Hotel,6,2017,April,16,16,2,1,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,150.0,0,2,0,Check-Out,2017-04-19,0,val,R4_dropRedundant,kmeans
109940,City Hotel,6,2017,April,16,16,2,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,150.0,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109941,City Hotel,1,2017,April,16,18,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,160.0,0,1,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109942,City Hotel,11,2017,April,15,14,2,3,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,129.0,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109943,City Hotel,68,2017,April,15,15,2,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,112.5,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109944,City Hotel,143,2017,April,15,12,2,5,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,170.36,0,2,0,Check-Out,2017-04-19,0,train,R4_dropRedundant,kmeans
109946,City Hotel,45,2017,April,16,16,2,2,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,126.0,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109947,City Hotel,7,2017,April,16,18,0,2,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,135.0,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109948,City Hotel,92,2017,April,16,19,0,1,2,1,0,BB,ITA,Direct,Direct,0,0,0,A,No Deposit,Transient,137.0,1,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109949,City Hotel,34,2017,April,16,16,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,115.2,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109950,City Hotel,64,2017,April,16,17,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,3,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109951,City Hotel,88,2017,April,16,16,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,89.1,0,1,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109952,City Hotel,34,2017,April,16,16,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,115.2,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109953,City Hotel,70,2017,April,15,15,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,129.6,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109954,City Hotel,157,2017,April,16,19,0,1,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,99.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109955,City Hotel,47,2017,April,16,19,0,1,1,0,0,BB,BEL,Direct,Direct,0,0,0,A,No Deposit,Transient,108.0,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109956,City Hotel,8,2017,April,16,19,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,No Deposit,Transient,135.0,0,0,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109957,City Hotel,9,2017,April,16,19,0,1,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,D,No Deposit,Transient,110.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109958,City Hotel,2,2017,April,16,17,1,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,79.7,0,0,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109959,City Hotel,83,2017,April,16,17,1,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,72.42,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109960,City Hotel,105,2017,April,16,16,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,139.5,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109961,City Hotel,120,2017,April,15,13,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,91.31,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109962,City Hotel,116,2017,April,16,17,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,89.1,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109963,City Hotel,7,2017,April,16,16,2,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,120.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109964,City Hotel,11,2017,April,16,17,1,2,2,0,0,SC,Other,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,100.0,0,0,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109965,City Hotel,71,2017,April,16,17,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,171.0,0,2,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109966,City Hotel,4,2017,April,16,16,2,2,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,No Deposit,Transient,170.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109967,City Hotel,85,2017,April,16,17,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,99.0,0,1,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109968,City Hotel,54,2017,April,16,17,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,95.76,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109969,City Hotel,83,2017,April,16,17,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,171.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109970,City Hotel,10,2017,April,16,16,2,2,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,250.0,0,2,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109971,City Hotel,41,2017,April,16,17,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,112.0,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109972,City Hotel,35,2017,April,16,18,0,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,No Deposit,Transient,224.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109973,City Hotel,120,2017,April,15,13,2,5,1,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,91.31,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109974,City Hotel,120,2017,April,15,13,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,91.31,0,0,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109975,City Hotel,46,2017,April,16,17,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,126.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109976,City Hotel,4,2017,April,16,17,1,2,2,1,0,BB,ESP,Direct,Direct,0,0,0,A,No Deposit,Transient,164.0,0,1,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109977,City Hotel,58,2017,April,15,15,2,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,174.6,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109978,City Hotel,92,2017,April,16,17,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,97.02,0,1,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109979,City Hotel,92,2017,April,16,17,1,2,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,110.5,0,1,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109980,City Hotel,148,2017,April,15,14,2,4,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,97.65,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109981,City Hotel,13,2017,April,16,16,2,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,92.0,0,1,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109982,City Hotel,174,2017,April,16,17,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,117.0,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109983,City Hotel,123,2017,April,15,15,2,3,2,1,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,120.24,0,0,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109984,City Hotel,21,2017,April,16,18,0,2,1,0,0,BB,GBR,Online TA,Other,0,0,0,E,No Deposit,Transient,175.0,0,0,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109985,City Hotel,57,2017,April,16,16,2,2,2,0,1,SC,CHE,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,2,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109986,City Hotel,181,2017,April,16,17,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,130.5,0,3,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109987,City Hotel,181,2017,April,16,17,1,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,130.5,0,3,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109988,City Hotel,181,2017,April,16,17,1,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,130.5,0,3,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109989,City Hotel,14,2017,April,16,19,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,115.0,0,2,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109990,City Hotel,90,2017,April,16,17,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,85.0,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109991,City Hotel,70,2017,April,16,16,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109992,City Hotel,13,2017,April,16,16,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,92.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109993,City Hotel,70,2017,April,16,16,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,108.0,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109994,City Hotel,14,2017,April,16,19,0,1,1,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,115.0,0,1,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109995,City Hotel,32,2017,April,16,17,1,2,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,F,No Deposit,Transient,228.76,0,1,0,Check-Out,2017-04-20,0,val,R4_dropRedundant,kmeans
109996,City Hotel,83,2017,April,16,17,1,2,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,72.42,0,0,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
109997,City Hotel,84,2017,April,16,16,2,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,171.0,0,1,0,Check-Out,2017-04-20,0,train,R4_dropRedundant,kmeans
